Artist1,Title1,Artist2,Title2,Artist Similarity,Title Similarity,Total Score,Match
Stained,Break the Cycle,Shakira,Laundry Service,0.42857142857142855,0.2222222222222222,0.32539682539682535,False
Stained,Break the Cycle,Shakira,Laundry Service,0.42857142857142855,0.2222222222222222,0.32539682539682535,False
Stained,Break the Cycle,Scorpions,Best Of Rockers 'N' Ballads,0.375,0.29411764705882354,0.3345588235294118,False
Stained,Break the Cycle,Scorpions,Best Of Rockers 'N' Ballads,0.375,0.29411764705882354,0.3345588235294118,False
Stained,Break the Cycle,Silicon Dream,Time Machine,0.21052631578947367,0.3333333333333333,0.27192982456140347,False
Stained,Break the Cycle,Silicon Dream,Time Machine,0.21052631578947367,0.3333333333333333,0.27192982456140347,False
Stained,Break the Cycle,Smashing Pumpkins,Live at the United Center - 11/29/00,0.34782608695652173,0.35,0.34891304347826085,False
Stained,Break the Cycle,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.34782608695652173,0.1276595744680851,0.2377428307123034,False
Stained,Break the Cycle,Santana,Supernatura,0.5714285714285714,0.25,0.4107142857142857,False
Stained,Break the Cycle,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.34782608695652173,0.24489795918367346,0.2963620230700976,False
Stained,Break the Cycle,smashing pumpkins,Mellon collie & the infinite sadness,0.34782608695652173,0.23255813953488372,0.2901921132457027,False
Stained,Break the Cycle,Skunk Anansie,Post Orgasmic Chill,0.42105263157894735,0.26666666666666666,0.343859649122807,False
Stained,Break the Cycle,Skunk Anansie,Post Orgasmic Chill,0.42105263157894735,0.26666666666666666,0.343859649122807,False
Stained,Break the Cycle,Superstars,United,0.35294117647058826,0.10526315789473684,0.22910216718266255,False
Sonata Arctica,Silence(jpn),Sonata Arctica,Silence,1.0,0.8235294117647058,0.9117647058823529,True
Sonata Arctica,Silence(jpn),Shakira,Laundry Service,0.3,0.3333333333333333,0.31666666666666665,False
Sonata Arctica,Silence(jpn),Shakira,Laundry Service,0.3,0.3333333333333333,0.31666666666666665,False
Sonata Arctica,Silence(jpn),Shakira,Laundry Service,0.3,0.3333333333333333,0.31666666666666665,False
Sonata Arctica,Silence(jpn),Scorpions,Best Of Rockers 'N' Ballads,0.2727272727272727,0.12903225806451613,0.20087976539589442,False
Sonata Arctica,Silence(jpn),Scorpions,Best Of Rockers 'N' Ballads,0.2727272727272727,0.12903225806451613,0.20087976539589442,False
Sonata Arctica,Silence(jpn),Silicon Dream,Time Machine,0.32,0.38095238095238093,0.3504761904761905,False
Sonata Arctica,Silence(jpn),Silicon Dream,Time Machine,0.32,0.38095238095238093,0.3504761904761905,False
Sonata Arctica,Silence(jpn),Smashing Pumpkins,Live at the United Center - 11/29/00,0.20689655172413793,0.21621621621621623,0.21155638397017706,False
Sonata Arctica,Silence(jpn),Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.20689655172413793,0.18181818181818182,0.1943573667711599,False
Sonata Arctica,Silence(jpn),Santana,Supernatura,0.3,0.2857142857142857,0.2928571428571428,False
Sonata Arctica,Silence(jpn),Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.20689655172413793,0.21739130434782608,0.212143928035982,False
Sonata Arctica,Silence(jpn),smashing pumpkins,Mellon collie & the infinite sadness,0.20689655172413793,0.25,0.22844827586206895,False
Sonata Arctica,Silence(jpn),Skunk Anansie,Post Orgasmic Chill,0.32,0.2222222222222222,0.2711111111111111,False
Sonata Arctica,Silence(jpn),Skunk Anansie,Post Orgasmic Chill,0.32,0.2222222222222222,0.2711111111111111,False
Sonata Arctica,Silence(jpn),Superstars,United,0.34782608695652173,0.25,0.29891304347826086,False
Sonata Arctica,Silence,Shakira,Laundry Service,0.3,0.38095238095238093,0.3404761904761905,False
Sonata Arctica,Silence,Shakira,Laundry Service,0.3,0.38095238095238093,0.3404761904761905,False
Sonata Arctica,Silence,Shakira,Laundry Service,0.3,0.38095238095238093,0.3404761904761905,False
Sonata Arctica,Silence,Scorpions,Best Of Rockers 'N' Ballads,0.2727272727272727,0.14285714285714285,0.20779220779220778,False
Sonata Arctica,Silence,Scorpions,Best Of Rockers 'N' Ballads,0.2727272727272727,0.14285714285714285,0.20779220779220778,False
Sonata Arctica,Silence,Silicon Dream,Time Machine,0.32,0.4444444444444444,0.38222222222222224,False
Sonata Arctica,Silence,Silicon Dream,Time Machine,0.32,0.4444444444444444,0.38222222222222224,False
Sonata Arctica,Silence,Smashing Pumpkins,Live at the United Center - 11/29/00,0.20689655172413793,0.23529411764705882,0.2210953346855984,False
Sonata Arctica,Silence,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.20689655172413793,0.1951219512195122,0.20100925147182508,False
Sonata Arctica,Silence,Santana,Supernatura,0.3,0.3333333333333333,0.31666666666666665,False
Sonata Arctica,Silence,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.20689655172413793,0.18604651162790697,0.19647153167602244,False
Sonata Arctica,Silence,smashing pumpkins,Mellon collie & the infinite sadness,0.20689655172413793,0.21621621621621623,0.21155638397017706,False
Sonata Arctica,Silence,Skunk Anansie,Post Orgasmic Chill,0.32,0.25,0.28500000000000003,False
Sonata Arctica,Silence,Skunk Anansie,Post Orgasmic Chill,0.32,0.25,0.28500000000000003,False
Sonata Arctica,Silence,Superstars,United,0.34782608695652173,0.3076923076923077,0.3277591973244147,False
Shakira,Laundry Service,Shakira,Laundry Service,1.0,1.0,1.0,True
Shakira,Laundry Service,Shakira,Laundry Service,1.0,1.0,1.0,True
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Smashing Pumpkins,Live at the United Center - 11/29/00,0.34782608695652173,0.34146341463414637,0.3446447507953341,False
Shakira,Laundry Service,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.34782608695652173,0.3333333333333333,0.3405797101449275,False
Shakira,Laundry Service,Santana,Supernatura,0.42857142857142855,0.24,0.3342857142857143,False
Shakira,Laundry Service,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.34782608695652173,0.28,0.3139130434782609,False
Shakira,Laundry Service,smashing pumpkins,Mellon collie & the infinite sadness,0.34782608695652173,0.18181818181818182,0.2648221343873518,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Superstars,United,0.35294117647058826,0.3,0.3264705882352941,False
Shakira,Laundry Service,Shakira,Laundry Service,1.0,1.0,1.0,True
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Smashing Pumpkins,Live at the United Center - 11/29/00,0.34782608695652173,0.34146341463414637,0.3446447507953341,False
Shakira,Laundry Service,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.34782608695652173,0.3333333333333333,0.3405797101449275,False
Shakira,Laundry Service,Santana,Supernatura,0.42857142857142855,0.24,0.3342857142857143,False
Shakira,Laundry Service,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.34782608695652173,0.28,0.3139130434782609,False
Shakira,Laundry Service,smashing pumpkins,Mellon collie & the infinite sadness,0.34782608695652173,0.18181818181818182,0.2648221343873518,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Superstars,United,0.35294117647058826,0.3,0.3264705882352941,False
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Scorpions,Best Of Rockers 'N' Ballads,0.25,0.22857142857142856,0.23928571428571427,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Silicon Dream,Time Machine,0.21052631578947367,0.24,0.22526315789473683,False
Shakira,Laundry Service,Smashing Pumpkins,Live at the United Center - 11/29/00,0.34782608695652173,0.34146341463414637,0.3446447507953341,False
Shakira,Laundry Service,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.34782608695652173,0.3333333333333333,0.3405797101449275,False
Shakira,Laundry Service,Santana,Supernatura,0.42857142857142855,0.24,0.3342857142857143,False
Shakira,Laundry Service,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.34782608695652173,0.28,0.3139130434782609,False
Shakira,Laundry Service,smashing pumpkins,Mellon collie & the infinite sadness,0.34782608695652173,0.18181818181818182,0.2648221343873518,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Skunk Anansie,Post Orgasmic Chill,0.3157894736842105,0.25806451612903225,0.2869269949066214,False
Shakira,Laundry Service,Superstars,United,0.35294117647058826,0.3,0.3264705882352941,False
Scorpions,Best Of Rockers 'N' Ballads,Scorpions,Best Of Rockers 'N' Ballads,1.0,1.0,1.0,True
Scorpions,Best Of Rockers 'N' Ballads,Silicon Dream,Time Machine,0.38095238095238093,0.1875,0.28422619047619047,False
Scorpions,Best Of Rockers 'N' Ballads,Silicon Dream,Time Machine,0.38095238095238093,0.1875,0.28422619047619047,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,Live at the United Center - 11/29/00,0.4,0.20833333333333334,0.3041666666666667,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.4,0.2545454545454545,0.32727272727272727,False
Scorpions,Best Of Rockers 'N' Ballads,Santana,Supernatura,0.25,0.375,0.3125,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.4,0.17543859649122806,0.28771929824561404,False
Scorpions,Best Of Rockers 'N' Ballads,smashing pumpkins,Mellon collie & the infinite sadness,0.4,0.19607843137254902,0.2980392156862745,False
Scorpions,Best Of Rockers 'N' Ballads,Skunk Anansie,Post Orgasmic Chill,0.2857142857142857,0.3684210526315789,0.3270676691729323,False
Scorpions,Best Of Rockers 'N' Ballads,Skunk Anansie,Post Orgasmic Chill,0.2857142857142857,0.3684210526315789,0.3270676691729323,False
Scorpions,Best Of Rockers 'N' Ballads,Superstars,United,0.3157894736842105,0.14814814814814814,0.23196881091617932,False
Scorpions,Best Of Rockers 'N' Ballads,Silicon Dream,Time Machine,0.38095238095238093,0.1875,0.28422619047619047,False
Scorpions,Best Of Rockers 'N' Ballads,Silicon Dream,Time Machine,0.38095238095238093,0.1875,0.28422619047619047,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,Live at the United Center - 11/29/00,0.4,0.20833333333333334,0.3041666666666667,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.4,0.2545454545454545,0.32727272727272727,False
Scorpions,Best Of Rockers 'N' Ballads,Santana,Supernatura,0.25,0.375,0.3125,False
Scorpions,Best Of Rockers 'N' Ballads,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.4,0.17543859649122806,0.28771929824561404,False
Scorpions,Best Of Rockers 'N' Ballads,smashing pumpkins,Mellon collie & the infinite sadness,0.4,0.19607843137254902,0.2980392156862745,False
Scorpions,Best Of Rockers 'N' Ballads,Skunk Anansie,Post Orgasmic Chill,0.2857142857142857,0.3684210526315789,0.3270676691729323,False
Scorpions,Best Of Rockers 'N' Ballads,Skunk Anansie,Post Orgasmic Chill,0.2857142857142857,0.3684210526315789,0.3270676691729323,False
Scorpions,Best Of Rockers 'N' Ballads,Superstars,United,0.3157894736842105,0.14814814814814814,0.23196881091617932,False
Silicon Dream,Time Machine,Silicon Dream,Time Machine,1.0,1.0,1.0,True
Silicon Dream,Time Machine,Smashing Pumpkins,Live at the United Center - 11/29/00,0.2857142857142857,0.3157894736842105,0.3007518796992481,False
Silicon Dream,Time Machine,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.2857142857142857,0.2222222222222222,0.25396825396825395,False
Silicon Dream,Time Machine,Santana,Supernatura,0.3157894736842105,0.18181818181818182,0.24880382775119617,False
Silicon Dream,Time Machine,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.2857142857142857,0.2978723404255319,0.2917933130699088,False
Silicon Dream,Time Machine,smashing pumpkins,Mellon collie & the infinite sadness,0.2857142857142857,0.34146341463414637,0.313588850174216,False
Silicon Dream,Time Machine,Skunk Anansie,Post Orgasmic Chill,0.25,0.35714285714285715,0.3035714285714286,False
Silicon Dream,Time Machine,Skunk Anansie,Post Orgasmic Chill,0.25,0.35714285714285715,0.3035714285714286,False
Silicon Dream,Time Machine,Superstars,United,0.2727272727272727,0.23529411764705882,0.2540106951871658,False
Silicon Dream,Time Machine,Smashing Pumpkins,Live at the United Center - 11/29/00,0.2857142857142857,0.3157894736842105,0.3007518796992481,False
Silicon Dream,Time Machine,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",0.2857142857142857,0.2222222222222222,0.25396825396825395,False
Silicon Dream,Time Machine,Santana,Supernatura,0.3157894736842105,0.18181818181818182,0.24880382775119617,False
Silicon Dream,Time Machine,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.2857142857142857,0.2978723404255319,0.2917933130699088,False
Silicon Dream,Time Machine,smashing pumpkins,Mellon collie & the infinite sadness,0.2857142857142857,0.34146341463414637,0.313588850174216,False
Silicon Dream,Time Machine,Skunk Anansie,Post Orgasmic Chill,0.25,0.35714285714285715,0.3035714285714286,False
Silicon Dream,Time Machine,Skunk Anansie,Post Orgasmic Chill,0.25,0.35714285714285715,0.3035714285714286,False
Silicon Dream,Time Machine,Superstars,United,0.2727272727272727,0.23529411764705882,0.2540106951871658,False
Smashing Pumpkins,Live at the United Center - 11/29/00,Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",1.0,0.6885245901639344,0.8442622950819672,True
Smashing Pumpkins,Live at the United Center - 11/29/00,Santana,Supernatura,0.34782608695652173,0.2631578947368421,0.3054919908466819,False
Smashing Pumpkins,Live at the United Center - 11/29/00,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),1.0,0.4444444444444444,0.7222222222222222,False
Smashing Pumpkins,Live at the United Center - 11/29/00,smashing pumpkins,Mellon collie & the infinite sadness,1.0,0.42105263157894735,0.7105263157894737,False
Smashing Pumpkins,Live at the United Center - 11/29/00,Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.045454545454545456,0.2012987012987013,False
Smashing Pumpkins,Live at the United Center - 11/29/00,Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.045454545454545456,0.2012987012987013,False
Smashing Pumpkins,Live at the United Center - 11/29/00,Superstars,United,0.23076923076923078,0.36363636363636365,0.2972027972027972,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",Santana,Supernatura,0.34782608695652173,0.17777777777777778,0.26280193236714977,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),1.0,0.34285714285714286,0.6714285714285715,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",smashing pumpkins,Mellon collie & the infinite sadness,1.0,0.28125,0.640625,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.19607843137254902,0.2766106442577031,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.19607843137254902,0.2766106442577031,False
Smashing Pumpkins,"Live @ United Center, Chicago (29.11.2000) CD1",Superstars,United,0.23076923076923078,0.3,0.2653846153846154,False
Santana,Supernatura,Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),0.34782608695652173,0.0851063829787234,0.21646623496762257,False
Santana,Supernatura,smashing pumpkins,Mellon collie & the infinite sadness,0.34782608695652173,0.0975609756097561,0.2226935312831389,False
Santana,Supernatura,Skunk Anansie,Post Orgasmic Chill,0.5263157894736842,0.21428571428571427,0.37030075187969924,False
Santana,Supernatura,Skunk Anansie,Post Orgasmic Chill,0.5263157894736842,0.21428571428571427,0.37030075187969924,False
Santana,Supernatura,Superstars,United,0.35294117647058826,0.23529411764705882,0.29411764705882354,False
Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),smashing pumpkins,Mellon collie & the infinite sadness,1.0,0.9090909090909091,0.9545454545454546,True
Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.11320754716981132,0.23517520215633425,False
Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.11320754716981132,0.23517520215633425,False
Smashing Pumpkins,Mellon Collie And The Infinite Sadness (CD1),Superstars,United,0.23076923076923078,0.23809523809523808,0.23443223443223443,False
smashing pumpkins,Mellon collie & the infinite sadness,Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.1276595744680851,0.24240121580547114,False
smashing pumpkins,Mellon collie & the infinite sadness,Skunk Anansie,Post Orgasmic Chill,0.35714285714285715,0.1276595744680851,0.24240121580547114,False
smashing pumpkins,Mellon collie & the infinite sadness,Superstars,United,0.23076923076923078,0.2777777777777778,0.25427350427350426,False
Skunk Anansie,Post Orgasmic Chill,Skunk Anansie,Post Orgasmic Chill,1.0,1.0,1.0,True
Skunk Anansie,Post Orgasmic Chill,Superstars,United,0.36363636363636365,0.08695652173913043,0.22529644268774704,False
Skunk Anansie,Post Orgasmic Chill,Superstars,United,0.36363636363636365,0.08695652173913043,0.22529644268774704,False
Frans Bauer,'n ons geluk,Frans Bauer,Een Ons Geluk,1.0,0.9,0.95,True
Frans Bauer,'n ons geluk,Fuse,Dimension Intrusion,0.42857142857142855,0.2962962962962963,0.36243386243386244,False
Frans Bauer,'n ons geluk,F.U.S.E,Dimension Intrusion,0.42857142857142855,0.2962962962962963,0.36243386243386244,False
Frans Bauer,'n ons geluk,Frank Zappa,Joe's Garage (Disk 1),0.5,0.4166666666666667,0.45833333333333337,False
Frans Bauer,'n ons geluk,Frank Zappa,Joe's Garage (Disc I),0.5,0.3333333333333333,0.41666666666666663,False
Frans Bauer,'n ons geluk,Francesco De Gegori,Alice non lo sa,0.5185185185185185,0.38095238095238093,0.4497354497354497,False
Frans Bauer,'n ons geluk,Francesco De Gregori,Alice non lo sa,0.5,0.38095238095238093,0.44047619047619047,False
Frans Bauer,'n ons geluk,Foo Fighters,Foo Fighters,0.2857142857142857,0.2,0.24285714285714285,False
Frans Bauer,'n ons geluk,Foo Fighters,The Colour and the Shape,0.2857142857142857,0.20689655172413793,0.2463054187192118,False
Frans Bauer,'n ons geluk,Finch,What it is to Burn,0.26666666666666666,0.08695652173913043,0.17681159420289855,False
Frans Bauer,'n ons geluk,FINCH,What It Is To Burn,0.26666666666666666,0.08695652173913043,0.17681159420289855,False
Frans Bauer,'n ons geluk,faithless,outrospective remixes,0.3157894736842105,0.20689655172413793,0.2613430127041742,False
Frans Bauer,'n ons geluk,Faithless,Outrospective,0.3157894736842105,0.2727272727272727,0.2942583732057416,False
Frans Bauer,'n ons geluk,Faithless,Outrospective,0.3157894736842105,0.2727272727272727,0.2942583732057416,False
Frans Bauer,'n ons geluk,Fat Boy Slim,Halfway Between The Gutter And The Stars,0.3,0.13953488372093023,0.2197674418604651,False
Frans Bauer,'n ons geluk,Fatboy Slim,Halfway Between The Gutter And The Stars,0.3,0.13953488372093023,0.2197674418604651,False
Frans Bauer,'n ons geluk,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.25806451612903225,0.1875,0.22278225806451613,False
Frans Bauer,'n ons geluk,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.25806451612903225,0.1875,0.22278225806451613,False
Frans Bauer,Een Ons Geluk,Fuse,Dimension Intrusion,0.42857142857142855,0.3448275862068966,0.3866995073891626,False
Frans Bauer,Een Ons Geluk,F.U.S.E,Dimension Intrusion,0.42857142857142855,0.3448275862068966,0.3866995073891626,False
Frans Bauer,Een Ons Geluk,Frank Zappa,Joe's Garage (Disk 1),0.5,0.38461538461538464,0.4423076923076923,False
Frans Bauer,Een Ons Geluk,Frank Zappa,Joe's Garage (Disc I),0.5,0.3076923076923077,0.40384615384615385,False
Frans Bauer,Een Ons Geluk,Francesco De Gegori,Alice non lo sa,0.5185185185185185,0.43478260869565216,0.47665056360708535,False
Frans Bauer,Een Ons Geluk,Francesco De Gregori,Alice non lo sa,0.5,0.43478260869565216,0.46739130434782605,False
Frans Bauer,Een Ons Geluk,Foo Fighters,Foo Fighters,0.2857142857142857,0.18181818181818182,0.23376623376623376,False
Frans Bauer,Een Ons Geluk,Foo Fighters,The Colour and the Shape,0.2857142857142857,0.25806451612903225,0.271889400921659,False
Frans Bauer,Een Ons Geluk,Finch,What it is to Burn,0.26666666666666666,0.08,0.17333333333333334,False
Frans Bauer,Een Ons Geluk,FINCH,What It Is To Burn,0.26666666666666666,0.08,0.17333333333333334,False
Frans Bauer,Een Ons Geluk,faithless,outrospective remixes,0.3157894736842105,0.1935483870967742,0.2546689303904923,False
Frans Bauer,Een Ons Geluk,Faithless,Outrospective,0.3157894736842105,0.16666666666666666,0.24122807017543857,False
Frans Bauer,Een Ons Geluk,Faithless,Outrospective,0.3157894736842105,0.16666666666666666,0.24122807017543857,False
Frans Bauer,Een Ons Geluk,Fat Boy Slim,Halfway Between The Gutter And The Stars,0.3,0.2222222222222222,0.26111111111111107,False
Frans Bauer,Een Ons Geluk,Fatboy Slim,Halfway Between The Gutter And The Stars,0.3,0.2222222222222222,0.26111111111111107,False
Frans Bauer,Een Ons Geluk,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.25806451612903225,0.29411764705882354,0.2760910815939279,False
Frans Bauer,Een Ons Geluk,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.25806451612903225,0.29411764705882354,0.2760910815939279,False
Fuse,Dimension Intrusion,F.U.S.E,Dimension Intrusion,1.0,1.0,1.0,True
Fuse,Dimension Intrusion,Frank Zappa,Joe's Garage (Disk 1),0.14285714285714285,0.18181818181818182,0.16233766233766234,False
Fuse,Dimension Intrusion,Frank Zappa,Joe's Garage (Disc I),0.14285714285714285,0.24242424242424243,0.19264069264069264,False
Fuse,Dimension Intrusion,Francesco De Gegori,Alice non lo sa,0.2857142857142857,0.4,0.34285714285714286,False
Fuse,Dimension Intrusion,Francesco De Gregori,Alice non lo sa,0.2727272727272727,0.4,0.33636363636363636,False
Fuse,Dimension Intrusion,Foo Fighters,Foo Fighters,0.26666666666666666,0.20689655172413793,0.2367816091954023,False
Fuse,Dimension Intrusion,Foo Fighters,The Colour and the Shape,0.26666666666666666,0.15789473684210525,0.21228070175438596,False
Fuse,Dimension Intrusion,Finch,What it is to Burn,0.2222222222222222,0.125,0.1736111111111111,False
Fuse,Dimension Intrusion,FINCH,What It Is To Burn,0.2222222222222222,0.125,0.1736111111111111,False
Fuse,Dimension Intrusion,faithless,outrospective remixes,0.3076923076923077,0.2631578947368421,0.2854251012145749,False
Fuse,Dimension Intrusion,Faithless,Outrospective,0.3076923076923077,0.3225806451612903,0.315136476426799,False
Fuse,Dimension Intrusion,Faithless,Outrospective,0.3076923076923077,0.3225806451612903,0.315136476426799,False
Fuse,Dimension Intrusion,Fat Boy Slim,Halfway Between The Gutter And The Stars,0.2857142857142857,0.23076923076923078,0.2582417582417582,False
Fuse,Dimension Intrusion,Fatboy Slim,Halfway Between The Gutter And The Stars,0.2857142857142857,0.23076923076923078,0.2582417582417582,False
Fuse,Dimension Intrusion,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.24,0.0975609756097561,0.16878048780487803,False
Fuse,Dimension Intrusion,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.24,0.0975609756097561,0.16878048780487803,False
F.U.S.E,Dimension Intrusion,Frank Zappa,Joe's Garage (Disk 1),0.14285714285714285,0.18181818181818182,0.16233766233766234,False
F.U.S.E,Dimension Intrusion,Frank Zappa,Joe's Garage (Disc I),0.14285714285714285,0.24242424242424243,0.19264069264069264,False
F.U.S.E,Dimension Intrusion,Francesco De Gegori,Alice non lo sa,0.2857142857142857,0.4,0.34285714285714286,False
F.U.S.E,Dimension Intrusion,Francesco De Gregori,Alice non lo sa,0.2727272727272727,0.4,0.33636363636363636,False
F.U.S.E,Dimension Intrusion,Foo Fighters,Foo Fighters,0.26666666666666666,0.20689655172413793,0.2367816091954023,False
F.U.S.E,Dimension Intrusion,Foo Fighters,The Colour and the Shape,0.26666666666666666,0.15789473684210525,0.21228070175438596,False
F.U.S.E,Dimension Intrusion,Finch,What it is to Burn,0.2222222222222222,0.125,0.1736111111111111,False
F.U.S.E,Dimension Intrusion,FINCH,What It Is To Burn,0.2222222222222222,0.125,0.1736111111111111,False
F.U.S.E,Dimension Intrusion,faithless,outrospective remixes,0.3076923076923077,0.2631578947368421,0.2854251012145749,False
F.U.S.E,Dimension Intrusion,Faithless,Outrospective,0.3076923076923077,0.3225806451612903,0.315136476426799,False
F.U.S.E,Dimension Intrusion,Faithless,Outrospective,0.3076923076923077,0.3225806451612903,0.315136476426799,False
F.U.S.E,Dimension Intrusion,Fat Boy Slim,Halfway Between The Gutter And The Stars,0.2857142857142857,0.23076923076923078,0.2582417582417582,False
F.U.S.E,Dimension Intrusion,Fatboy Slim,Halfway Between The Gutter And The Stars,0.2857142857142857,0.23076923076923078,0.2582417582417582,False
F.U.S.E,Dimension Intrusion,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.24,0.0975609756097561,0.16878048780487803,False
F.U.S.E,Dimension Intrusion,Florence Foster Jenkins,The Glory (????) of the Human Voice,0.24,0.0975609756097561,0.16878048780487803,False
Frank Zappa,Joe's Garage (Disk 1),Frank Zappa,Joe's Garage (Disc I),1.0,0.8666666666666667,0.9333333333333333,True
Frank Zappa,Joe's Garage (Disk 1),Francesco De Gegori,Alice non lo sa,0.2962962962962963,0.2222222222222222,0.25925925925925924,False
Frank Zappa,Joe's Garage (Disk 1),Francesco De Gregori,Alice non lo sa,0.2857142857142857,0.2222222222222222,0.25396825396825395,False
Frank Zappa,Joe's Garage (Disk 1),Foo Fighters,Foo Fighters,0.19047619047619047,0.23076923076923078,0.21062271062271062,False
Frank Zappa,Joe's Garage (Disk 1),Foo Fighters,The Colour and the Shape,0.19047619047619047,0.2857142857142857,0.23809523809523808,False
Frank Zappa,Joe's Garage (Disk 1),Finch,What it is to Burn,0.26666666666666666,0.20689655172413793,0.2367816091954023,False
